   1.17999923       11.7093191       4.91134310       9.85595608      -1.64274776     -0.108130120      -9.79292011    
   1.18999922       11.8078728       4.89442587       9.85487366      -1.74067140     -0.108286172      -9.79181671    
   1.19999921       11.9064159       4.87652969       9.85379028      -1.83858395     -0.108452253      -9.79070759    
   1.20999920       12.0049486       4.85765457       9.85270500      -1.93648541     -0.108628280      -9.78959274    
   1.21999919       12.1034698       4.83780050       9.85161781      -2.03437567     -0.108814195      -9.78847313    
   1.22999918       12.2019806       4.81696749       9.85052872      -2.13225460     -0.109009959      -9.78734684    
   1.23999918       12.3004799       4.79515553       9.84943771      -2.23012233     -0.109215468      -9.78621483    
   1.24999917       12.3989687       4.77236509       9.84834480      -2.32797861     -0.109430671      -9.78507519    
   1.25999916       12.4974470       4.74859619       9.84724903      -2.42582345     -0.109655507      -9.78392982    
   1.26999915       12.5959139       4.72384882       9.84615135      -2.52365685     -0.109889895      -9.78277779    
   1.27999914       12.6943703       4.69812298       9.84505081      -2.62147880     -0.110133767      -9.78161716    
   1.28999913       12.7928152       4.67141914       9.84394836      -2.71928906     -0.110387050      -9.78044987    
   1.29999912       12.8912487       4.64373732       9.84284306      -2.81708765     -0.110649645      -9.77927399    
   1.30999911       12.9896717       4.61507750       9.84173489      -2.91487432     -0.110921502      -9.77809048    
   1.31999910       13.0880833       4.58543968       9.84062386      -3.01264930     -0.111202523      -9.77689934    
   1.32999909       13.1864834       4.55482435       9.83950996      -3.11041212     -0.111492634      -9.77569866    
   1.33999908       13.2848730       4.52323151       9.83839321      -3.20816302     -0.111791745      -9.77448940    
   1.34999907       13.3832512       4.49066114       9.83727360      -3.30590177     -0.112099782      -9.77327061    
   1.35999906       13.4816179       4.45711374       9.83615112      -3.40362835     -0.112416662      -9.77204323    
   1.36999905       13.5799742       4.42258883       9.83502579      -3.50134254     -0.112742290      -9.77080631    
   1.37999904       13.6783190       4.38708687       9.83389664      -3.59904432     -0.113076575      -9.76955891    
   1.38999903       13.7766523       4.35060787       9.83276463      -3.69673347     -0.113419414      -9.76830196    
   1.39999902       13.8749743       4.31315231       9.83162880      -3.79440999     -0.113770746      -9.76703453    
   1.40999901       13.9732847       4.27471972       9.83048916      -3.89207387     -0.114130452      -9.76575661    
   1.41999900       14.0715837       4.23531055       9.82934570      -3.98972487     -0.114498459      -9.76446819    
   1.42999899       14.1698713       4.19492531       9.82819843      -4.08736277     -0.114874646      -9.76316833    
   1.43999898       14.2681475       4.15356350       9.82704735      -4.18498802     -0.115258947      -9.76185799    
   1.44999897       14.3664122       4.11122561       9.82589245      -4.28259993     -0.115651272      -9.76053619    
   1.45999897       14.4646654       4.06791162       9.82473373      -4.38019848     -0.116051517      -9.75920296    
   1.46999896       14.5629072       4.02362156       9.82357121      -4.47778368     -0.116459601      -9.75785828    
   1.47999895       14.6611366       3.97835588       9.82240486      -4.57535553     -0.116875418      -9.75650120    
   1.48999894       14.7593546       3.93211460       9.82123375      -4.67291355     -0.117298841      -9.75513268    
   1.49999893       14.8575611       3.88489771       9.82005882      -4.77045774     -0.117729820      -9.75375080    
   1.50999892       14.9557562       3.83670545       9.81887913      -4.86798811     -0.118168242      -9.75235748    
   1.51999891       15.0539389       3.78753805       9.81769562      -4.96550465     -0.118614033      -9.75095081    
   1.52999890       15.1521101       3.73739552       9.81650734      -5.06300688     -0.119067051      -9.74953175    
