  0.322999388       3.19113708       2.68481255       9.76731110       6.64332724    
  0.323999375       3.20090389       2.69145060       9.76666069       6.63310289    
  0.324999362       3.21066999       2.69807839       9.76601124       6.62287951    
  0.325999349       3.22043562       2.70469618       9.76536179       6.61265707    
  0.326999336       3.23020053       2.71130371       9.76471233       6.60243559    
  0.327999324       3.23996472       2.71790099       9.76406384       6.59221506    
  0.328999311       3.24972844       2.72448802       9.76341534       6.58199501    
  0.329999298       3.25949144       2.73106480       9.76276779       6.57177591    
  0.330999285       3.26925373       2.73763132       9.76212025       6.56155777    
  0.331999272       3.27901530       2.74418759       9.76147270       6.55134058    
  0.332999259       3.28877640       2.75073385       9.76082611       6.54112434    
  0.333999246       3.29853678       2.75726986       9.76017952       6.53090906    
  0.334999233       3.30829644       2.76379561       9.75953388       6.52069473    
  0.335999221       3.31805563       2.77031112       9.75888824       6.51048136    
  0.336999208       3.32781410       2.77681637       9.75824261       6.50026894    
  0.337999195       3.33757186       2.78331137       9.75759792       6.49005747    
  0.338999182       3.34732890       2.78979635       9.75695324       6.47984648    
  0.339999169       3.35708547       2.79627109       9.75630951       6.46963644    
  0.340999156       3.36684132       2.80273557       9.75566578       6.45942736    
  0.341999143       3.37659645       2.80918980       9.75502300       6.44921923    
  0.342999130       3.38635111       2.81563377       9.75438023       6.43901205    
  0.343999118       3.39610505       2.82206750       9.75373745       6.42880583    
  0.344999105       3.40585828       2.82849121       9.75309563       6.41860056    
  0.345999092       3.41561103       2.83490467       9.75245380       6.40839624    
  0.346999079       3.42536306       2.84130788       9.75181198       6.39819288    
  0.347999066       3.43511438       2.84770083       9.75117111       6.38799000    
  0.348999053       3.44486523       2.85408354       9.75053024       6.37778807    
  0.349999040       3.45461535       2.86045623       9.74989033       6.36758709    
  0.350999027       3.46436477       2.86681867       9.74925041       6.35738707    
  0.351999015       3.47411346       2.87317085       9.74861050       6.34718800    
  0.352999002       3.48386168       2.87951279       9.74797153       6.33698988    
  0.353998989       3.49360919       2.88584471       9.74733257       6.32679272    
  0.354998976       3.50335598       2.89216638       9.74669456       6.31659603    
  0.355998963       3.51310229       2.89847779       9.74605656       6.30640030    
  0.356998950       3.52284789       2.90477896       9.74541855       6.29620552    
  0.357998937       3.53259277       2.91106987       9.74478149       6.28601170    
  0.358998924       3.54233718       2.91735077       9.74414444       6.27581882    
  0.359998912       3.55208087       2.92362142       9.74350834       6.26562691    
  0.360998899       3.56182384       2.92988181       9.74287224       6.25543594    
  0.361998886       3.57156634       2.93613195       9.74223614       6.24524546    
  0.362998873       3.58130813       2.94237208       9.74160099       6.23505592    
  0.363998860       3.59104919       2.94860196       9.74096584       6.22486734    
  0.364998847       3.60078979       2.95482159       9.74033165       6.21467972    
  0.365998834       3.61052966       2.96103120       9.73969746       6.20449305    
  0.366998821       3.62026882       2.96723056       9.73906326       6.19430733    
  0.367998809       3.63000751       2.97341967       9.73843002       6.18412209    
  0.368998796       3.63974547       2.97959852       9.73779678       6.17393780    
  0.369998783       3.64948273       2.98576736       9.73716450       6.16375446    
  0.370998770       3.65921950       2.99192595       9.73653221       6.15357208    
  0.371998757       3.66895556       2.99807429       9.73589993       6.14339066    
  0.372998744       3.67869091       3.00421262       9.73526859       6.13320971    
  0.373998731       3.68842578       3.01034069       9.73463726       6.12302971    
  0.374998719       3.69815993       3.01645851       9.73400593       6.11285067    
  0.375998706       3.70789361       3.02256608       9.73337555       6.10267258    
  0.376998693       3.71762657       3.02866364       9.73274517       6.09249544    
  0.377998680       3.72735882       3.03475094       9.73211575       6.08231926    
  0.378998667       3.73709059       3.04082799       9.73148632       6.07214355    
  0.379998654       3.74682164       3.04689503       9.73085690       6.06196880    
  0.380998641       3.75655198       3.05295181       9.73022842       6.05179501    
  0.381998628       3.76628184       3.05899835       9.72959995       6.04162216    
  0.382998616       3.77601099       3.06503487       9.72897243       6.03145027    
  0.383998603       3.78573942       3.07106113       9.72834492       6.02127886    
  0.384998590       3.79546738       3.07707715       9.72771740       6.01110840    
  0.385998577       3.80519462       3.08308315       9.72709084       6.00093889    
