  0.154000133      0.538994670      0.494989872       3.49992657       2.92843485       3.49992657       2.92843485    
  0.155000135      0.542494595      0.497916460       3.49992609       2.92472339       3.49992609       2.92472339    
  0.156000137      0.545994520      0.500839353       3.49992561       2.92101192       3.49992561       2.92101192    
  0.157000139      0.549494445      0.503758490       3.49992514       2.91730046       3.49992514       2.91730046    
  0.158000141      0.552994370      0.506673932       3.49992466       2.91358900       3.49992466       2.91358900    
  0.159000143      0.556494296      0.509585679       3.49992418       2.90987754       3.49992418       2.90987754    
  0.160000145      0.559994221      0.512493730       3.49992371       2.90616608       3.49992371       2.90616608    
  0.161000147      0.563494146      0.515398026       3.49992323       2.90245461       3.49992323       2.90245461    
  0.162000149      0.566994071      0.518298626       3.49992275       2.89874315       3.49992275       2.89874315    
  0.163000152      0.570493996      0.521195531       3.49992228       2.89503169       3.49992228       2.89503169    
  0.164000154      0.573993921      0.524088740       3.49992180       2.89132023       3.49992180       2.89132023    
  0.165000156      0.577493846      0.526978195       3.49992132       2.88760877       3.49992132       2.88760877    
  0.166000158      0.580993772      0.529863954       3.49992085       2.88389730       3.49992085       2.88389730    
  0.167000160      0.584493697      0.532746017       3.49992037       2.88018584       3.49992037       2.88018584    
  0.168000162      0.587993622      0.535624325       3.49991989       2.87647438       3.49991989       2.87647438    
  0.169000164      0.591493547      0.538498938       3.49991941       2.87276292       3.49991941       2.87276292    
  0.170000166      0.594993472      0.541369855       3.49991894       2.86905146       3.49991894       2.86905146    
  0.171000168      0.598493397      0.544237077       3.49991846       2.86533999       3.49991846       2.86533999    
  0.172000170      0.601993322      0.547100544       3.49991798       2.86162853       3.49991798       2.86162853    
  0.173000172      0.605493248      0.549960315       3.49991751       2.85791707       3.49991751       2.85791707    
  0.174000174      0.608993173      0.552816391       3.49991703       2.85420561       3.49991703       2.85420561    
  0.175000176      0.612493098      0.555668771       3.49991655       2.85049415       3.49991655       2.85049415    
  0.176000178      0.615993023      0.558517396       3.49991608       2.84678268       3.49991608       2.84678268    
  0.177000180      0.619492948      0.561362326       3.49991560       2.84307122       3.49991560       2.84307122    
  0.178000182      0.622992873      0.564203560       3.49991512       2.83935976       3.49991512       2.83935976    
  0.179000184      0.626492798      0.567041099       3.49991465       2.83564830       3.49991465       2.83564830    
  0.180000186      0.629992723      0.569874883       3.49991417       2.83193684       3.49991417       2.83193684    
  0.181000188      0.633492649      0.572704971       3.49991369       2.82822537       3.49991369       2.82822537    
  0.182000190      0.636992574      0.575531363       3.49991322       2.82451391       3.49991322       2.82451391    
  0.183000192      0.640492499      0.578354001       3.49991274       2.82080245       3.49991274       2.82080245    
  0.184000194      0.643992424      0.581172943       3.49991226       2.81709099       3.49991226       2.81709099    
  0.185000196      0.647492349      0.583988190       3.49991179       2.81337953       3.49991179       2.81337953    
  0.186000198      0.650992274      0.586799741       3.49991131       2.80966806       3.49991131       2.80966806    
  0.187000200      0.654492199      0.589607537       3.49991083       2.80595660       3.49991083       2.80595660    
  0.188000202      0.657992125      0.592411637       3.49991035       2.80224514       3.49991035       2.80224514    
  0.189000204      0.661492050      0.595212042       3.49990988       2.79853368       3.49990988       2.79853368    
  0.190000206      0.664991975      0.598008752       3.49990940       2.79482222       3.49990940       2.79482222    
  0.191000208      0.668491900      0.600801706       3.49990892       2.79111075       3.49990892       2.79111075    
  0.192000210      0.671991825      0.603590965       3.49990845       2.78739953       3.49990845       2.78739953    
